regime,method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,n_periods,test_cvar_sem,objective_sem,mean_return_sem,tc_adjusted_return_sem,volatility_sem,sharpe_sem,sortino_sem,max_drawdown_sem,turnover_sem,tail_loss_frequency_sem,oracle_objective_sem,oracle_regret_sem,n_periods_sem,test_cvar_win_rate,oracle_regret_win_rate,tc_adjusted_return_win_rate
heavy_tail_medium_sample,dfl_lp,0.008283759028180921,0.00768922150085352,0.0036841021743996795,0.00297268763663704,0.00591636140393322,0.5042135158294235,1.3206957747784152,-0.021312988043669778,0.709094392630297,0.08959999999999999,0.006359149046044199,0.00133007245480928,500.0,0.0006806482641495927,0.0007659135043243524,0.00044117433804314183,0.00043025649799015325,0.00021067148299878466,0.07347290998261506,0.33239977095013146,0.003115922357280776,0.0183099239723127,0.008908422980528033,0.0007410483771861597,0.000779591010471304,0.0,0.8,0.8,1.0
heavy_tail_medium_sample,mlp_dfl_lp,0.01111315939314802,0.0108222463688398,0.00212641459421206,0.0014545651215411401,0.00616027681079944,0.25117125267240437,0.47740900337244263,-0.044487104269899005,0.6699711405488593,0.144,0.006359149046044199,0.00446309732279556,500.0,0.001248145474452712,0.0013210747526802493,0.0005602918997185155,0.0005259346356290602,0.00042006082523145136,0.08478276494869127,0.1620239042752327,0.012698407893984154,0.038905902405133766,0.01943193248238579,0.0007410483771861597,0.000973377827500842,0.0,0.2,0.2,0.0
high_cost_turnover_constrained,dfl_lp,0.0178916865071856,0.01810995530303442,0.00075303201397132,-0.001091343979244,0.007183805177348899,-0.15153405162885575,-0.17800747154321772,-0.16495913561593367,0.3686241921805288,0.088,0.016145031580610442,0.00196492372242392,500.0,0.0007817256024740795,0.0008140254955898126,0.000290340466865929,0.00027022385838169444,0.00022167452615583512,0.03535837727974979,0.0357276360440214,0.015393147379533434,0.006163517606127014,0.016970562748477143,0.0008946636277639239,0.0006830255820724611,0.0,1.0,1.0,1.0
high_cost_turnover_constrained,mlp_dfl_lp,0.019221108782630718,0.01968745388510096,-0.0005146835578580999,-0.00233172551235116,0.0072791574652269,-0.32589203007038403,-0.3464351636292157,-0.2625776943180602,0.36311329727682645,0.1024,0.016145031580610442,0.0035424223044904597,500.0,0.0005996340591287906,0.0005974705063839659,0.00019965639398058312,0.00016967744493825434,0.00030891416585764265,0.03444515928131849,0.028441395242071343,0.008305768735133844,0.0096796144108599,0.013481839637082174,0.0008946636277639239,0.00047001985663757393,0.0,0.0,0.0,0.0
nonlinear_misspecified,dfl_lp,0.00729110890870462,0.0068109997662994404,0.00306767312524982,0.00240054571202588,0.00502759747943518,0.47804620715672297,1.0612129562943187,-0.01647069206354364,0.6639543752291395,0.2096,0.0026911476187672,0.00411985214753222,500.0,0.0005825116940926692,0.0005775019415994277,0.00017753175934938947,0.0001717935247020534,0.0002268116342017008,0.031258635644668194,0.09911522365366944,0.001675985859743881,0.020567638382027072,0.029328484447717375,0.0005668776704949178,0.0010905914079002445,0.0,0.8,1.0,1.0
nonlinear_misspecified,mlp_dfl_lp,0.00806795438679546,0.00785503617206248,0.0016961944939059,0.001064591073664865,0.00485800386295576,0.20886043673422683,0.42420414403084983,-0.02925895826882826,0.62862452657319,0.2768,0.0026911476187672,0.00516388855329524,500.0,0.0004377065065476275,0.0004898856072716144,0.00043860959102837854,0.0004093144852517585,0.00024120586004272194,0.07079877805524473,0.17164558745485328,0.005872923099073494,0.03860578575356957,0.05328264257710948,0.0005668776704949178,0.0009844556093130134,0.0,0.2,0.0,0.0
predictable_tail_crash,dfl_lp,0.019129229409622202,0.01958452956748178,-0.0017770545885291498,-0.0022765007892978197,0.00787929650512242,-0.3133805315179354,-0.32584983607000223,-0.2528854067896447,0.49256189170411996,0.0912,0.017055155950168578,0.0025293736173131486,500.0,0.0012764305804877803,0.001293982553292739,0.0005425175620275912,0.0005171616232971843,0.0006938905374591585,0.08114207181753413,0.07086772907007438,0.042433980386489954,0.042254934868826435,0.007838367176906169,0.0014558085208358567,0.0006798298506837095,0.0,0.6,0.6,0.8
predictable_tail_crash,mlp_dfl_lp,0.019479282183351498,0.02005624619496282,-0.00243448644083444,-0.0028848200580563997,0.0078490207019678,-0.40203892069823705,-0.3935939488010989,-0.3025473902092958,0.4438182559081266,0.088,0.017055155950168578,0.0030010902447941802,500.0,0.0014426968078180792,0.0014407010085576188,0.0005881114078153247,0.0005655874377287934,0.0007023564877296642,0.1034885577223773,0.08106659286316788,0.048182204981347204,0.039635405741335346,0.007155417527999328,0.0014558085208358567,0.00038866963437219173,0.0,0.4,0.4,0.2
well_specified_high_sample,dfl_lp,-0.00270570626987212,-0.00548357397274696,0.0143062963026783,0.0138893385143743,0.00561967911388592,2.473896715424113,106.1097590789925,-0.0010091840019825602,0.8323539468139671,0.08355555555555554,-0.0065432265051935,0.0010596525324464783,900.0,0.0005490391956804627,0.0006294255027336464,0.0005318134885040902,0.0005248965043623174,0.00019919984832358036,0.06210054404803282,8.171141357228487,0.0004541263148686585,0.017899729059941707,0.006190394789859605,0.0005549295808576816,0.0004617828170793607,0.0,0.6,0.6,1.0
well_specified_high_sample,mlp_dfl_lp,-0.0024719840780393,-0.0052202125638435405,0.014168296389432922,0.013741142429021242,0.00569119207302372,2.41900875733489,262.86470351073837,-0.002964449161543,0.8525696871372848,0.08088888888888884,-0.0065432265051935,0.00132301394134992,900.0,0.0003737399269450989,0.0004413671469986034,0.0005334302569414051,0.000525401610004534,0.0002384265053392572,0.06190933351390882,210.71533519192002,0.0016708750631349353,0.021141983152105803,0.00925896295822207,0.0005549295808576816,0.00030218491422653415,0.0,0.4,0.4,0.0
