method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,experiment,regime,seed,n_periods,selected
dfl_stateful,0.00964592177203674,0.009561690442579804,0.0010246090141817778,0.0004211566472846855,0.005578338601212674,0.07549858072753628,0.1228123676887151,-0.04908514534989428,0.6037805386815206,0.144,0.007711555905370151,0.0018501345372096524,research_grid_v3,heavy_tail_medium_sample,3,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 89, ""val_objective"": 0.007216411642730236}"
equal_weight,0.012448151313582189,0.013112902216421385,-0.003323754514195979,-0.003323754514195979,0.004766723251204602,-0.6972828793152084,-0.6045502069667056,-0.3385491361149252,0.0,0.336,0.007963283789509279,0.005149618426912106,research_grid_v3,heavy_tail_medium_sample,4,500,{}
min_variance,0.011116298430021562,0.01172690297452798,-0.0030498357990315526,-0.0030530227225320948,0.003943111625492951,-0.7742673836620466,-0.6352830151501463,-0.3161711388148539,1.717201369898896e-16,0.248,0.007963283789509279,0.003763619185018701,research_grid_v3,heavy_tail_medium_sample,4,500,{}
two_stage,0.009865641351346545,0.009348280099929225,0.0033084467373216673,0.0025868062570866,0.006261823892032247,0.4131074749586986,0.8758903287318781,-0.01881792154796247,0.7183423002244563,0.064,0.007963283789509279,0.0013849963104199461,research_grid_v3,heavy_tail_medium_sample,4,500,{}
robust_two_stage,0.009615556130598063,0.00948458144660762,0.0012276198822976042,0.0006548734199522148,0.0054819445974419395,0.11946005804917122,0.19944176272711445,-0.023105016383252464,0.5724645620893063,0.112,0.007963283789509279,0.0015212976570983406,research_grid_v3,heavy_tail_medium_sample,4,500,{}
mlp_two_stage,0.010941102129454301,0.01039483589876356,0.0035023966343361054,0.0027313311534537016,0.007296639521467105,0.37432727011436584,0.8643444507698635,-0.030050112845494747,0.7698438483327942,0.072,0.007963283789509279,0.002431552109254281,research_grid_v3,heavy_tail_medium_sample,4,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 70, ""val_mse"": 1.0121394395828247}"
linear_dfl,0.01369160853045816,0.013770319685514303,0.00012076839047773307,-0.0003935557752807179,0.006072634131291769,-0.06480808273759657,-0.08477180702334808,-0.08526890798613929,0.51364372903477,0.176,0.007963283789509279,0.005807035896005024,research_grid_v3,heavy_tail_medium_sample,4,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 38, ""val_objective"": 0.011026534251868725}"
dfl,0.011509624249473788,0.012084909894182748,-0.0026636572988611848,-0.0028764282235448015,0.004779530727112638,-0.601822310007547,-0.5539384412500462,-0.30103796836951024,0.21126690048224178,0.296,0.007963283789509279,0.004121626104673469,research_grid_v3,heavy_tail_medium_sample,4,500,"{""hidden"": 16, ""lr"": 0.001, ""epochs"": 122, ""val_objective"": 0.010460428893566132}"
robust_dfl,0.012638357278891779,0.013110499301822957,-0.002164931124139043,-0.0023607101146558875,0.005073647611234658,-0.4652885448652841,-0.47167599168432284,-0.25730569927336655,0.1928917458559154,0.256,0.007963283789509279,0.005147215512313678,research_grid_v3,heavy_tail_medium_sample,4,500,"{""hidden"": 16, ""lr"": 0.005, ""epochs"": 61, ""val_objective"": 0.010049756616353989}"
dfl_stateful,0.011382567715675336,0.011841592725395526,-0.0021326710740017657,-0.0022951250486009495,0.004788153198747195,-0.47933408829152074,-0.48605926596951715,-0.24791705678776987,0.1611413492664343,0.224,0.007963283789509279,0.0038783089358862474,research_grid_v3,heavy_tail_medium_sample,4,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 53, ""val_objective"": 0.010713835246860981}"
equal_weight,0.009837108392818117,0.010325541175902205,-0.0024421639154204354,-0.0024421639154204354,0.0035910214687443834,-0.6800749970437447,-0.5918643259989431,-0.2641330485317963,0.0,0.728,0.0009965603966844278,0.009328980779217778,research_grid_v3,nonlinear_misspecified,0,500,{}
min_variance,0.008677350709624844,0.00906326872422585,-0.001925598100544157,-0.001929590073005036,0.0033660687083742267,-0.5732473813238824,-0.534651709907086,-0.2170801848485524,7.558497958350879e-16,0.712,0.0009965603966844278,0.008066708327541423,research_grid_v3,nonlinear_misspecified,0,500,{}
two_stage,0.009115848249317549,0.00851164973565132,0.003764991193969852,0.0030209925683311383,0.005827206099456256,0.5184289891676565,1.125533194843712,-0.014184683740209758,0.7420278088488365,0.272,0.0009965603966844278,0.007515089338966893,research_grid_v3,nonlinear_misspecified,0,500,{}
robust_two_stage,0.007690035379219092,0.007367211514783935,0.00217576238072067,0.0016141193221757854,0.004660043053568029,0.3463743367335495,0.6698229484856646,-0.02476542209603949,0.5590221033989929,0.352,0.0009965603966844278,0.006370651118099507,research_grid_v3,nonlinear_misspecified,0,500,{}
mlp_two_stage,0.010403032378053692,0.010050983971732505,0.0024081213442949984,0.0017602420316059377,0.005638599501874351,0.31217716929684947,0.5519742016269287,-0.0239721531806657,0.6443291415886016,0.32,0.0009965603966844278,0.009054423575048078,research_grid_v3,nonlinear_misspecified,0,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 45, ""val_mse"": 0.7977336645126343}"
linear_dfl,0.010847094289259493,0.010725399370886585,0.001098472730347031,0.0006084745918645368,0.005196536637471909,0.11709233171950933,0.1743689408041518,-0.03071383869453792,0.48774643368110177,0.424,0.0009965603966844278,0.009728838974202158,research_grid_v3,nonlinear_misspecified,0,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 41, ""val_objective"": 0.010459342040121555}"
dfl,0.013809411205652083,0.013831034953888028,0.0003778097627015447,-0.00010811874117973187,0.0060641589125115716,-0.01782914048291712,-0.023502609923171772,-0.057236692199568506,0.484187579281402,0.44,0.0009965603966844278,0.012834474557203601,research_grid_v3,nonlinear_misspecified,0,500,"{""hidden"": 16, ""lr"": 0.005, ""epochs"": 105, ""val_objective"": 0.006580112501978874}"
robust_dfl,0.011351560742524863,0.01127828006727281,0.0009065614464007838,0.000366403376260266,0.005976945703073329,0.06130277810798241,0.09219953171403457,-0.053137055174208525,0.537772375480796,0.512,0.0009965603966844278,0.010281719670588383,research_grid_v3,nonlinear_misspecified,0,500,"{""hidden"": 16, ""lr"": 0.005, ""epochs"": 121, ""val_objective"": 0.007412954233586788}"
dfl_stateful,0.010572971941919926,0.010650455991327811,-5.577650321636146e-05,-0.00038742024703942177,0.005132350940723966,-0.07548592281362712,-0.10026370503547131,-0.06411147865596789,0.330416998326547,0.504,0.0009965603966844278,0.009653895594643384,research_grid_v3,nonlinear_misspecified,0,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 41, ""val_objective"": 0.00665361899882555}"
equal_weight,0.010185391597769804,0.010486576841831777,-0.0015059262203098655,-0.0015059262203098655,0.00470449502246001,-0.32010369078938966,-0.3616145072225381,-0.19435394482274249,0.0,0.464,0.001993421885324147,0.00849315495650763,research_grid_v3,nonlinear_misspecified,1,500,{}
min_variance,0.006723318408417407,0.007068367484330249,-0.0017209887273534298,-0.0017252453795642102,0.0031202526134080197,-0.5529184949954852,-0.5362722808994297,-0.20245005182993092,2.276314515676868e-17,0.544,0.001993421885324147,0.0050749455990061025,research_grid_v3,nonlinear_misspecified,1,500,{}
two_stage,0.006768352027708672,0.00642188352697569,0.0024435849072718366,0.0017323425036649112,0.004888897984805224,0.3543421255045039,0.764479587504957,-0.028689186195991923,0.7086739071187087,0.24,0.001993421885324147,0.004428461641651543,research_grid_v3,nonlinear_misspecified,1,500,{}
robust_two_stage,0.006465980781003402,0.00640027264256554,0.0008444821115276271,0.0003285406921893107,0.004095424528491188,0.08022140069325812,0.1347473633328375,-0.04773929626756013,0.5114070019556446,0.328,0.001993421885324147,0.004406850757241393,research_grid_v3,nonlinear_misspecified,1,500,{}
mlp_two_stage,0.007335558374392744,0.0071356856941221704,0.0016944693360967625,0.0009993634013528677,0.004999303481454641,0.19990052711546602,0.3762475407925628,-0.035805737270182325,0.6908939011647158,0.312,0.001993421885324147,0.0051422638087980236,research_grid_v3,nonlinear_misspecified,1,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 55, ""val_mse"": 0.932877242565155}"
linear_dfl,0.008534865290712356,0.008467053252984838,0.0009115962111853937,0.0003390601886375869,0.005265332755713692,0.06439482636786058,0.10168815420565289,-0.06122167199211137,0.5685624149235732,0.368,0.001993421885324147,0.0064736313676606915,research_grid_v3,nonlinear_misspecified,1,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 59, ""val_objective"": 0.007546421606093645}"
dfl,0.00809753095856623,0.00826912255123776,-0.0005070477203596522,-0.0008579579633576556,0.0038580112141705547,-0.22238348089398363,-0.2696296037379814,-0.11893729145001164,0.34515589984550654,0.416,0.001993421885324147,0.006275700665913614,research_grid_v3,nonlinear_misspecified,1,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 103, ""val_objective"": 0.008481976576149464}"
robust_dfl,0.007806198244990132,0.008133923884396599,-0.0013931950948327374,-0.0016386281970323375,0.003745908096705073,-0.43744484762886776,-0.45484353909495323,-0.20079954170282177,0.24212903704030053,0.512,0.001993421885324147,0.006140501999072452,research_grid_v3,nonlinear_misspecified,1,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 23, ""val_objective"": 0.008919144049286842}"
dfl_stateful,0.007271929728948469,0.00760484145362709,-0.0015864602882006066,-0.0016645586233931036,0.0034227857195337523,-0.4863169240794691,-0.502104262767688,-0.1988156056511825,0.07502291821273166,0.568,0.001993421885324147,0.005611419568302943,research_grid_v3,nonlinear_misspecified,1,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 8, ""val_objective"": 0.00827949121594429}"
equal_weight,0.00941187899973563,0.009802483430523673,-0.0019530221539402132,-0.0019530221539402132,0.0036727797396109312,-0.5317558611928487,-0.5095811054719344,-0.22141877602554816,0.0,0.536,0.004330143221524124,0.005472340208999549,research_grid_v3,nonlinear_misspecified,2,500,{}
min_variance,0.008220373904163856,0.008621271865517841,-0.00200124326410924,-0.0020044898067699216,0.002923934519494338,-0.6855453816493231,-0.6001302416828835,-0.22376245827738772,1.231653667943533e-16,0.576,0.004330143221524124,0.004291128643993717,research_grid_v3,nonlinear_misspecified,2,500,{}
two_stage,0.007232655756781544,0.006664271247930915,0.00354395177277139,0.0028419225442531436,0.005464416453812485,0.5200779566773824,1.2579380508992741,-0.020299585825031663,0.6981338431453863,0.208,0.004330143221524124,0.0023341280264067904,research_grid_v3,nonlinear_misspecified,2,500,{}
robust_two_stage,0.006511338273147674,0.00622904737859197,0.0019741869280734104,0.0014114544727785192,0.004454265449856624,0.31687704479019646,0.6147595617530885,-0.02111341297090652,0.5620511188068903,0.256,0.004330143221524124,0.0018989041570678456,research_grid_v3,nonlinear_misspecified,2,500,{}
mlp_two_stage,0.008572172992501712,0.008357924349498745,0.001770185307504052,0.0010712432150148372,0.004971701265730139,0.21546813807648343,0.37966196314875394,-0.03463221903042357,0.6973862477230762,0.304,0.004330143221524124,0.004027781127974621,research_grid_v3,nonlinear_misspecified,2,500,"{""hidden"": 16, ""lr"": 0.001, ""epochs"": 181, ""val_mse"": 1.0007668733596802}"
linear_dfl,0.008929612255197403,0.00912018031741194,-0.0005994298460797322,-0.0009528403110726898,0.003955237217152031,-0.24090598326182733,-0.2853814694424263,-0.12141198033938672,0.35211088759800946,0.424,0.004330143221524124,0.004790037095887816,research_grid_v3,nonlinear_misspecified,2,500,"{""hidden"": 0, ""lr"": 0.005, ""epochs"": 47, ""val_objective"": 0.009868919849395752}"
dfl,0.009786190758379717,0.00955234233776048,0.00175441181761248,0.0011692421030961853,0.005431103848771534,0.2152862724481637,0.37756265600023337,-0.0239456205114702,0.5827779605878466,0.24,0.004330143221524124,0.005222199116236355,research_grid_v3,nonlinear_misspecified,2,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 44, ""val_objective"": 0.006598779931664467}"
robust_dfl,0.007902382309659199,0.007617502677290889,0.0019580847047212246,0.0014243981618415472,0.004670976791293255,0.3049465294264986,0.5857635892733343,-0.016197088946639404,0.5319731361250057,0.248,0.004330143221524124,0.0032873594557667647,research_grid_v3,nonlinear_misspecified,2,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 29, ""val_objective"": 0.007230785675346851}"
dfl_stateful,0.008058921285239965,0.007867827225915967,0.0014987146968440553,0.0009554702966199944,0.005285264212685641,0.1807800439088558,0.31133400186795,-0.029451856687459088,0.5415630463605856,0.296,0.004330143221524124,0.003537684004391843,research_grid_v3,nonlinear_misspecified,2,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 33, ""val_objective"": 0.006932358723133802}"
equal_weight,0.007681924287710805,0.007991155760769421,-0.0015461573652930758,-0.0015461573652930758,0.0033847609074522597,-0.45679958115566954,-0.46337818565551314,-0.1851488943883256,0.0,0.48,0.0028458730721859157,0.0051452826885835055,research_grid_v3,nonlinear_misspecified,3,500,{}
min_variance,0.007133515470686954,0.007453001337149851,-0.0015942428062268041,-0.0015974293323144893,0.0029544220023146727,-0.5406909813568528,-0.5138507768742804,-0.18240900938487092,7.468404255243698e-17,0.488,0.0028458730721859157,0.004607128264963936,research_grid_v3,nonlinear_misspecified,3,500,{}
two_stage,0.0066237000638929506,0.006112883647413194,0.003200089276461719,0.0025540820823987827,0.004718670811357173,0.5412715113989721,1.3261857235487298,-0.014256604461244882,0.6442943457824942,0.168,0.0028458730721859157,0.003267010575227278,research_grid_v3,nonlinear_misspecified,3,500,{}
robust_two_stage,0.007161936472137946,0.006933751240042161,0.0016376642714890817,0.0011409261604789238,0.004269442070048646,0.2672307391674466,0.4871527346323467,-0.020449000474452417,0.49384607214145687,0.272,0.0028458730721859157,0.004087878167856245,research_grid_v3,nonlinear_misspecified,3,500,{}
mlp_two_stage,0.006371514631172552,0.006031309934233509,0.0023350334352632766,0.0017010234846952142,0.00453004326004081,0.37549828703057275,0.7705746743821583,-0.017223108119847064,0.6324314337594458,0.256,0.0028458730721859157,0.003185436862047593,research_grid_v3,nonlinear_misspecified,3,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 54, ""val_mse"": 0.8635717034339905}"
linear_dfl,0.009702827738791959,0.009722319378123446,0.00035137581194087967,-9.745819665743249e-05,0.004424965053237775,-0.022024625158134768,-0.030110878454231167,-0.0459781317735547,0.44847508168988187,0.384,0.0028458730721859157,0.00687644630593753,research_grid_v3,nonlinear_misspecified,3,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 23, ""val_objective"": 0.008639506995677948}"
dfl,0.007866980594326275,0.007877468770827241,0.000260193412806769,-5.244088250483024e-05,0.00370134572723803,-0.014168058418523885,-0.019225915159299136,-0.04407743679406961,0.3095874402942726,0.312,0.0028458730721859157,0.005031595698641325,research_grid_v3,nonlinear_misspecified,3,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 22, ""val_objective"": 0.00621806038543582}"
robust_dfl,0.008198793883784777,0.008204441077413636,0.0002968145349274439,-2.8235968144293504e-05,0.003908669977104075,-0.007223932514760311,-0.00986215510803573,-0.042656462621974645,0.32189692598965997,0.36,0.0028458730721859157,0.00535856800522772,research_grid_v3,nonlinear_misspecified,3,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 31, ""val_objective"": 0.007166225463151932}"
dfl_stateful,0.0074198719198332866,0.007572070359094871,-0.000544057619737041,-0.000760992196307923,0.0032578681903502795,-0.23358593767801167,-0.27410744823322813,-0.10901967417111902,0.2147489612488389,0.384,0.0028458730721859157,0.0047261972869089555,research_grid_v3,nonlinear_misspecified,3,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 9, ""val_objective"": 0.00611506775021553}"
equal_weight,0.009487453525064828,0.00992870875315904,-0.0022062761404710606,-0.0022062761404710606,0.0037932273839951388,-0.5816356143579534,-0.554152156727259,-0.23804476213778625,0.0,0.36,0.0032897395181175756,0.006638969235041464,research_grid_v3,nonlinear_misspecified,4,500,{}
min_variance,0.007828686555483954,0.008152464282856433,-0.0016150382382530074,-0.001618888636862393,0.0028995740869789777,-0.5583194592522963,-0.5239032874488371,-0.18197026604686795,6.962676403174653e-17,0.264,0.0032897395181175756,0.004862724764738857,research_grid_v3,nonlinear_misspecified,4,500,{}
two_stage,0.007221084704563811,0.006731076967615073,0.0030618850419935045,0.002450038684743688,0.004646472161743356,0.5272900813629632,1.110197314988148,-0.012676787615866547,0.60785148430007,0.12,0.0032897395181175756,0.0034413374494974974,research_grid_v3,nonlinear_misspecified,4,500,{}
robust_two_stage,0.006786963267994469,0.006456903448427218,0.002116440352438709,0.0016502990978362515,0.004096176727163809,0.4028876699800084,0.7827431346446692,-0.012124737722984169,0.46140784033874627,0.112,0.0032897395181175756,0.0031671639303096424,research_grid_v3,nonlinear_misspecified,4,500,{}
mlp_two_stage,0.00637872537624143,0.006059179375134756,0.002139783508530597,0.0015977300055333686,0.004024114879554373,0.39703886518102105,0.7884683921400633,-0.015592734973680966,0.5377233774371637,0.096,0.0032897395181175756,0.0027694398570171806,research_grid_v3,nonlinear_misspecified,4,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 49, ""val_mse"": 0.9568459391593933}"
linear_dfl,0.009249250261932216,0.00891233070004259,0.002287191185887378,0.001684597809448136,0.004993760950379542,0.33734049864416527,0.5934410044392856,-0.021931238600867764,0.5994240514519735,0.136,0.0032897395181175756,0.005622591181925014,research_grid_v3,nonlinear_misspecified,4,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 103, ""val_objective"": 0.00697296904399991}"
dfl,0.007520804771020954,0.007143971514448751,0.002444483397085532,0.0018841662828610187,0.004388933139222955,0.4292993815725578,0.8033833900013817,-0.015870776471345382,0.5572968375531168,0.128,0.0032897395181175756,0.003854231996331175,research_grid_v3,nonlinear_misspecified,4,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 161, ""val_objective"": 0.004647897090762854}"
robust_dfl,0.00943710467991289,0.009634327834098072,-0.0007470527998564229,-0.0009861157709259093,0.0037312916882726453,-0.2642826809174323,-0.2997798240445256,-0.114469672409928,0.23681182573907134,0.216,0.0032897395181175756,0.006344588315980496,research_grid_v3,nonlinear_misspecified,4,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 8, ""val_objective"": 0.0069892872124910355}"
dfl_stateful,0.008785721901241415,0.008497433535244096,0.001984607195507985,0.001441441829986594,0.004738580045581722,0.30419277838862496,0.5234866299006393,-0.019700349335558975,0.541015598990768,0.144,0.0032897395181175756,0.00520769401712652,research_grid_v3,nonlinear_misspecified,4,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 50, ""val_objective"": 0.005491855554282665}"
equal_weight,0.0470874676199295,0.048827983621622266,-0.008702580008463828,-0.008702580008463828,0.012092766554494006,-0.7196516999255276,-0.5868653543189951,-0.666680713056228,0.0,0.12,0.017489185694092926,0.03133879792752934,research_grid_v3,predictable_tail_crash,0,500,{}
min_variance,0.02035477391773779,0.021399664305787384,-0.0052174916238525194,-0.005224451940247959,0.00654976190941648,-0.7976552448325182,-0.6393021799000829,-0.47915694462078195,4.4816117014289956e-17,0.112,0.017489185694092926,0.0039104786116944575,research_grid_v3,predictable_tail_crash,0,500,{}
two_stage,0.01793582387819174,0.01796021606134317,0.00043365096727155934,-0.00012196091575714377,0.008999112568236994,-0.013552549189579084,-0.018800336421340574,-0.09485838640063882,0.550221975337744,0.04,0.017489185694092926,0.00047103036725024486,research_grid_v3,predictable_tail_crash,0,500,{}
robust_two_stage,0.01950740833120814,0.019677792577312184,-0.000404617479548965,-0.0008519212305202152,0.00909034227559861,-0.09371717858339916,-0.12356554359392322,-0.13145351480843503,0.44086442879895305,0.072,0.017489185694092926,0.0021886068832192573,research_grid_v3,predictable_tail_crash,0,500,{}
mlp_two_stage,0.019648029132774764,0.01998776216597329,-0.0011618200338821465,-0.0016986651659926355,0.009162749698724985,-0.1853881445701414,-0.22550878468843089,-0.20044094283135805,0.53268659791759,0.096,0.017489185694092926,0.0024985764718803635,research_grid_v3,predictable_tail_crash,0,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 10, ""val_mse"": 0.8756011724472046}"
linear_dfl,0.030079388421637394,0.03089102547782836,-0.0034705998426885335,-0.0040581852809548355,0.010554011361573946,-0.3845159097843829,-0.39987385605953973,-0.40757470490190073,0.5862457514243857,0.12,0.017489185694092926,0.013401839783735433,research_grid_v3,predictable_tail_crash,0,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 115, ""val_objective"": 0.02842228300869465}"
dfl,0.023668000505258774,0.023675126421359216,0.00010002092290750695,-3.5629580502205286e-05,0.012668977192772215,-0.0028123486179863033,-0.004324930406939675,-0.13922996836959067,0.13043941750662694,0.104,0.017489185694092926,0.00618594072726629,research_grid_v3,predictable_tail_crash,0,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 3, ""val_objective"": 0.022552255541086197}"
robust_dfl,0.022353562184498608,0.022757820686847525,-0.0017652218344310136,-0.002021292511744588,0.009187426741870614,-0.22000638136386758,-0.26191104060394915,-0.23117755082944758,0.25035984556212626,0.08,0.017489185694092926,0.0052686349927545985,research_grid_v3,predictable_tail_crash,0,500,"{""hidden"": 64, ""lr"": 0.001, ""epochs"": 125, ""val_objective"": 0.02413870394229889}"
dfl_stateful,0.02260962050699029,0.023140295484002715,-0.002505473303276905,-0.0026533748850621126,0.009428387668303525,-0.28142403326295523,-0.31951934221871875,-0.2924474351401325,0.14381938431094085,0.112,0.017489185694092926,0.005651109789909788,research_grid_v3,predictable_tail_crash,0,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 19, ""val_objective"": 0.021513603627681732}"
equal_weight,0.04804820967461526,0.049357867039634865,-0.006548286825098032,-0.006548286825098032,0.013604039961186611,-0.4813486907785817,-0.4600697473721709,-0.5636781645428154,0.0,0.168,0.013709488893643307,0.03564837814599156,research_grid_v3,predictable_tail_crash,1,500,{}
min_variance,0.017481860291683162,0.018536310138945838,-0.0052640122326492594,-0.005272249236313385,0.0058356456453537145,-0.9034560279731247,-0.6855507539065829,-0.47922167158706097,0.0,0.104,0.013709488893643307,0.00482682124530253,research_grid_v3,predictable_tail_crash,1,500,{}
two_stage,0.01575952200815828,0.01613889887319269,-0.0014525448681779842,-0.0018968843251720516,0.008078030987859617,-0.23482013473184712,-0.2943136225224644,-0.23051313997067213,0.4371833512348498,0.088,0.013709488893643307,0.002429409979549383,research_grid_v3,predictable_tail_crash,1,500,{}
robust_two_stage,0.014660009617245692,0.015328768153785702,-0.003016834050590211,-0.0033437926827000527,0.00711410329724889,-0.4700230714281468,-0.4882219972478172,-0.3433507528291194,0.31869065981753997,0.096,0.013709488893643307,0.001619279260142395,research_grid_v3,predictable_tail_crash,1,500,{}
mlp_two_stage,0.016148230013039264,0.016620343419928053,-0.0019121173383444795,-0.002360567034443953,0.0074052624979263825,-0.31876885320219084,-0.35696662848285815,-0.2618668134123373,0.44109848397124346,0.112,0.013709488893643307,0.002910854526284746,research_grid_v3,predictable_tail_crash,1,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 14, ""val_mse"": 1.050070881843567}"
linear_dfl,0.02065704418693379,0.0210745318134152,-0.0014861734620790126,-0.002087438132407041,0.008452762999731325,-0.2469533491269586,-0.28904721977357206,-0.23977121062034978,0.5996738052696388,0.088,0.013709488893643307,0.007365042919771893,research_grid_v3,predictable_tail_crash,1,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 90, ""val_objective"": 0.030230194330215454}"
dfl,0.017115961094184427,0.01786892632018565,-0.003558831653982464,-0.003764826130006121,0.00707502917751014,-0.5321287071778434,-0.5140148386715894,-0.3745067005845246,0.19825576200657,0.12,0.013709488893643307,0.004159437426542342,research_grid_v3,predictable_tail_crash,1,500,"{""hidden"": 16, ""lr"": 0.02, ""epochs"": 21, ""val_objective"": 0.019217748194932938}"
robust_dfl,0.023820586023103642,0.024574702771735842,-0.003532464882634466,-0.003770583743160995,0.009965185097233029,-0.3783756855484374,-0.4152302823086485,-0.37262408310656836,0.22982185419991316,0.192,0.013709488893643307,0.010865213878092535,research_grid_v3,predictable_tail_crash,1,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 11, ""val_objective"": 0.0216157715767622}"
dfl_stateful,0.016484431457725653,0.0171294964884504,-0.003041241348727583,-0.003225325153623737,0.006696481772576817,-0.48164472967735433,-0.47450063814985693,-0.33091358407637816,0.17768582404453662,0.088,0.013709488893643307,0.0034200075948070917,research_grid_v3,predictable_tail_crash,1,500,"{""hidden"": 64, ""lr"": 0.005, ""epochs"": 30, ""val_objective"": 0.017954370006918907}"
equal_weight,0.04463122403266607,0.04625232987116994,-0.008105529192519346,-0.008105529192519346,0.011694561464519457,-0.6931024490672776,-0.5720689090317652,-0.6285595858857439,0.0,0.136,0.013705602148942337,0.0325467277222276,research_grid_v3,predictable_tail_crash,2,500,{}
min_variance,0.01737222314302219,0.018422600257071316,-0.0052441077059758,-0.005251885570245625,0.005245457007152424,-1.0012255485238388,-0.7150359739560643,-0.47500057608774826,2.8529136378565507e-15,0.104,0.013705602148942337,0.00471699810812898,research_grid_v3,predictable_tail_crash,2,500,{}
two_stage,0.014973404532069565,0.015390174110866598,-0.0015602135774090997,-0.0020838478939851695,0.006309455851415611,-0.33027378948809927,-0.364756824866359,-0.22272148928554414,0.5162442707420061,0.048,0.013705602148942337,0.0016845719619242618,research_grid_v3,predictable_tail_crash,2,500,{}
robust_two_stage,0.014902291621551055,0.015635189113850485,-0.0032813605527414413,-0.0036644874614971557,0.005430995231911112,-0.67473590094332,-0.5902450758830952,-0.3613481010316466,0.3758940612456791,0.064,0.013705602148942337,0.0019295869649081487,research_grid_v3,predictable_tail_crash,2,500,{}
mlp_two_stage,0.01634057695048335,0.017116191144148106,-0.003390831853357815,-0.003878070968323774,0.006105958084703403,-0.6351289861297864,-0.5756535467499125,-0.37873076837545394,0.48144795364429316,0.072,0.013705602148942337,0.0034105889952057693,research_grid_v3,predictable_tail_crash,2,500,"{""hidden"": 16, ""lr"": 0.005, ""epochs"": 41, ""val_mse"": 0.8445813655853271}"
linear_dfl,0.0386979898009572,0.040290817408862124,-0.007562631127292661,-0.007964138039524631,0.01043099107297378,-0.7635073199703756,-0.6126646702142036,-0.621651753299572,0.3997972095953085,0.168,0.013705602148942337,0.02658521525991979,research_grid_v3,predictable_tail_crash,2,500,"{""hidden"": 0, ""lr"": 0.02, ""epochs"": 8, ""val_objective"": 0.031128710135817528}"
dfl,0.016035896841051504,0.016854435761383083,-0.003909271884665172,-0.0040926946016579,0.005818541211217212,-0.7033884357585117,-0.6128206177325309,-0.3939395282356407,0.17463254703742895,0.064,0.013705602148942337,0.003148833612440746,research_grid_v3,predictable_tail_crash,2,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 15, ""val_objective"": 0.016764968633651733}"
robust_dfl,0.01629946522439783,0.017340044567004175,-0.00498245105151651,-0.005202896713031731,0.005543768565727721,-0.9385126111248915,-0.7079994535043447,-0.47469291868835206,0.21301431233357784,0.096,0.013705602148942337,0.0036344424180618385,research_grid_v3,predictable_tail_crash,2,500,"{""hidden"": 64, ""lr"": 0.02, ""epochs"": 16, ""val_objective"": 0.01690286584198475}"
dfl_stateful,0.01777421280069266,0.01872970042990874,-0.0047410578886878585,-0.004777438146080402,0.005837166957966949,-0.818451515891864,-0.6509615958908209,-0.4365950099305066,0.03340361118378544,0.096,0.013705602148942337,0.005024098280966402,research_grid_v3,predictable_tail_crash,2,500,"{""hidden"": 16, ""lr"": 0.001, ""epochs"": 85, ""val_objective"": 0.015660006552934647}"
