method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,experiment,regime,seed,n_periods,selected
dfl_lp,0.006565690122851151,0.005923182673809379,0.003915898089981601,0.0032125372452088624,0.005136231008912613,0.6254658793595657,1.6168666533363671,-0.020447576743315543,0.7027682128920876,0.288,0.0018092990554408159,0.004113883618368563,sample_size_curve_lp,nonlinear_n2000,0,2000,"{""init"": {""hidden"": 0, ""lr"": 0.005, ""epochs"": 210, ""val_mse"": 0.9885599613189697}, ""lr"": 0.001, ""epochs"": 12, ""val_objective"": 0.006958668105962008}"
mlp_dfl_lp,0.004817896536369311,0.003419664091764571,0.007909569752837709,0.006991162223023701,0.006068700418631181,1.1520031867792513,5.808662121872166,-0.009215185453264496,0.9179641202755255,0.12,0.0018092990554408159,0.001610365036323755,sample_size_curve_lp,nonlinear_n2000,0,2000,"{""init"": {""hidden"": 64, ""lr"": 0.005, ""epochs"": 64, ""val_mse"": 0.9453912973403931}, ""lr"": 0.001, ""epochs"": 0, ""val_objective"": 0.0004476929549372048}"
dfl_lp,0.008577394327252522,0.008222541714372669,0.0024497884734462436,0.001774263064399273,0.005195434728565046,0.341504254553076,0.6600356050044041,-0.034897119854712444,0.6746925351815807,0.228,0.0029666049138557574,0.005255936800516911,sample_size_curve_lp,nonlinear_n2000,1,2000,"{""init"": {""hidden"": 0, ""lr"": 0.02, ""epochs"": 71, ""val_mse"": 0.914260745048523}, ""lr"": 0.005, ""epochs"": 12, ""val_objective"": 0.008733389469223363}"
mlp_dfl_lp,0.006960660378799885,0.006065876736781406,0.005333343869743814,0.0044739182100923935,0.005287206406321011,0.8461780882807061,2.449805801257271,-0.023371891571887904,0.8587887551046463,0.082,0.0029666049138557574,0.003099271822925649,sample_size_curve_lp,nonlinear_n2000,1,2000,"{""init"": {""hidden"": 16, ""lr"": 0.005, ""epochs"": 129, ""val_mse"": 0.8816612362861633}, ""lr"": 0.001, ""epochs"": 1, ""val_objective"": 0.004568242888160281}"
dfl_lp,0.00731861740545543,0.006761790186832539,0.0034636419090457488,0.002784136093114455,0.005252624579793723,0.5300466557794131,1.2949311755350819,-0.022116706767866146,0.679550450590507,0.212,0.002489588203527261,0.004272201983305278,sample_size_curve_lp,nonlinear_n2000,2,2000,"{""init"": {""hidden"": 0, ""lr"": 0.02, ""epochs"": 72, ""val_mse"": 0.9766868352890015}, ""lr"": 0.001, ""epochs"": 10, ""val_objective"": 0.007861792044876387}"
mlp_dfl_lp,0.00720107000117619,0.0065065221951182755,0.00422315671824808,0.0034727390302895698,0.005491895330288498,0.63233889591898,1.6703853430787265,-0.028914890864866316,0.7503489986341476,0.174,0.002489588203527261,0.0040169339915910145,sample_size_curve_lp,nonlinear_n2000,2,2000,"{""init"": {""hidden"": 64, ""lr"": 0.001, ""epochs"": 105, ""val_mse"": 0.967390775680542}, ""lr"": 0.001, ""epochs"": 0, ""val_objective"": 0.008051218300802415}"
dfl_lp,0.007309860472431593,0.00697398195993226,0.0023094848816877438,0.001679392562496661,0.004461373153479897,0.37642952166202365,0.7490628669525909,-0.035100871131069966,0.629366521257956,0.166,0.0037246788936061833,0.003249303066326077,sample_size_curve_lp,nonlinear_n2000,3,2000,"{""init"": {""hidden"": 0, ""lr"": 0.005, ""epochs"": 154, ""val_mse"": 0.9106097221374512}, ""lr"": 0.005, ""epochs"": 3, ""val_objective"": 0.006964536498884384}"
mlp_dfl_lp,0.007145167959847927,0.006404948042305707,0.004519405889690823,0.003701099587711098,0.005098002630183367,0.725990128971743,1.9291942299643074,-0.015053621797952554,0.8176023174321558,0.102,0.0037246788936061833,0.002680269148699524,sample_size_curve_lp,nonlinear_n2000,3,2000,"{""init"": {""hidden"": 16, ""lr"": 0.02, ""epochs"": 69, ""val_mse"": 0.8815986514091492}, ""lr"": 0.001, ""epochs"": 1, ""val_objective"": 0.00582778855956511}"
dfl_lp,0.008448784016396555,0.008036039002446569,0.002706762892221502,0.0020637250697499343,0.0050568459897698025,0.4081051852314319,0.817666312987255,-0.033545395091148955,0.6420829702824173,0.244,0.002853260101188048,0.005182778901258521,sample_size_curve_lp,nonlinear_n2000,4,2000,"{""init"": {""hidden"": 0, ""lr"": 0.02, ""epochs"": 57, ""val_mse"": 0.9078483581542969}, ""lr"": 0.005, ""epochs"": 3, ""val_objective"": 0.006570925265134554}"
mlp_dfl_lp,0.005851365740646854,0.004946678954156155,0.005299959521082832,0.004523433932453493,0.005369938096730217,0.8423623978767042,2.8473370804781832,-0.023464534077103694,0.7763965033737519,0.128,0.002853260101188048,0.0020934188529681064,sample_size_curve_lp,nonlinear_n2000,4,2000,"{""init"": {""hidden"": 16, ""lr"": 0.005, ""epochs"": 126, ""val_mse"": 0.8850563764572144}, ""lr"": 0.001, ""epochs"": 2, ""val_objective"": 0.004721693025593709}"
