method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,experiment,regime,seed
two_stage,0.006768352027708669,0.006421883526975687,0.0024435849072718357,0.0017323425036649095,0.004888897984805217,0.35434212550450406,0.7644795875049568,-0.0286891861959917,0.7086739071187091,0.24,0.0019934218853241417,0.004428461641651545,research_grid_v2,nonlinear_misspecified,1
robust_two_stage,0.006465980781003236,0.006400272642565377,0.000844482111527604,0.0003285406921892912,0.00409542452849117,0.08022140069325369,0.13474736333282944,-0.0477392962675639,0.5114070019556414,0.328,0.0019934218853241417,0.004406850757241235,research_grid_v2,nonlinear_misspecified,1
dfl,0.008633173814529372,0.008225531179104297,0.0028435081841797203,0.002038213177125376,0.006849325291335223,0.29757867967028084,0.6448144077947726,-0.027511945131253657,0.8045669436462812,0.376,0.0019934218853241417,0.006232109293780155,research_grid_v2,nonlinear_misspecified,1
robust_dfl,0.010182586607502766,0.009844661837594047,0.0025207048745515687,0.0016896238495435953,0.007013264580758614,0.24091830984649845,0.451091080390741,-0.03384956172634568,0.8312398601561248,0.304,0.0019934218853241417,0.007851239952269905,research_grid_v2,nonlinear_misspecified,1
equal_weight,0.00941187899973563,0.009802483430523673,-0.0019530221539402134,-0.0019530221539402134,0.0036727797396109317,-0.5317558611928487,-0.5095811054719344,-0.22141877602554816,0.0,0.536,0.004330143221524131,0.005472340208999542,research_grid_v2,nonlinear_misspecified,2
min_variance,0.008220373919134166,0.00862127188024391,-0.0020012432629053123,-0.002004489805548725,0.002923934520027843,-0.6855453811065824,-0.6001302414590677,-0.22376245820934915,0.0,0.576,0.004330143221524131,0.004291128658719779,research_grid_v2,nonlinear_misspecified,2
two_stage,0.00723265575678156,0.006664271247930932,0.0035439517727713873,0.00284192254425314,0.005464416453812486,0.5200779566773818,1.257938050899271,-0.020299585825031663,0.6981338431453864,0.208,0.004330143221524131,0.0023341280264068008,research_grid_v2,nonlinear_misspecified,2
robust_two_stage,0.006511338273147792,0.006229047378592097,0.0019741869280733683,0.0014114544727784769,0.0044542654498566075,0.31687704479018813,0.6147595617530643,-0.021113412970906742,0.5620511188068904,0.256,0.004330143221524131,0.0018989041570679653,research_grid_v2,nonlinear_misspecified,2
dfl,0.01192103192470051,0.011206051816751899,0.0044031734544620164,0.0035749005397430565,0.007709605670611024,0.4636943433964287,1.0066143166505763,-0.049029536521019934,0.8251664998661169,0.264,0.004330143221524131,0.006875908595227767,research_grid_v2,nonlinear_misspecified,2
robust_dfl,0.007964620523441225,0.0072568859119124356,0.004304228501976533,0.0035386730576439434,0.006671153560976322,0.5304439516747708,1.3628264950029179,-0.01949273843437649,0.7647588843232049,0.216,0.004330143221524131,0.0029267426903883042,research_grid_v2,nonlinear_misspecified,2
equal_weight,0.0076819242877108045,0.00799115576076942,-0.0015461573652930758,-0.0015461573652930758,0.0033847609074522597,-0.45679958115566954,-0.46337818565551314,-0.1851488943883256,0.0,0.48,0.0028458730721859773,0.005145282688583442,research_grid_v2,nonlinear_misspecified,3
min_variance,0.007133515471318211,0.007453001337691034,-0.001594242805787595,-0.0015974293318641144,0.0029544220033308997,-0.5406909810184314,-0.5138507766190543,-0.18240900936285154,6.644410604154714e-17,0.488,0.0028458730721859773,0.004607128265505057,research_grid_v2,nonlinear_misspecified,3
two_stage,0.006623700063892955,0.0061128836474131885,0.003200089276461769,0.0025540820823988326,0.004718670811357254,0.5412715113989733,1.326185723548755,-0.014256604461244993,0.6442943457824944,0.168,0.0028458730721859773,0.0032670105752272112,research_grid_v2,nonlinear_misspecified,3
robust_two_stage,0.007161936472137887,0.006933751240042114,0.0016376642714890188,0.0011409261604788648,0.004269442070048647,0.26723073916743273,0.4871527346323181,-0.020449000474452195,0.49384607214145315,0.272,0.0028458730721859773,0.004087878167856137,research_grid_v2,nonlinear_misspecified,3
dfl,0.013637383651935503,0.013190004443288638,0.003046965688356961,0.0022368960432343284,0.007006649910818333,0.31925329100020916,0.5562415412360532,-0.04901240814952834,0.8097198219950101,0.272,0.0028458730721859773,0.010344131371102662,research_grid_v2,nonlinear_misspecified,3
robust_dfl,0.011787263315024065,0.011354593315090067,0.0029590615685302583,0.0021633499996699915,0.006593934910001239,0.32808179468994836,0.5921682307034369,-0.03777108849580868,0.7937347052848938,0.272,0.0028458730721859773,0.00850872024290409,research_grid_v2,nonlinear_misspecified,3
equal_weight,0.00948745352506483,0.009928708753159042,-0.0022062761404710606,-0.0022062761404710606,0.0037932273839951388,-0.5816356143579534,-0.554152156727259,-0.23804476213778614,0.0,0.36,0.0032897395181175687,0.006638969235041473,research_grid_v2,nonlinear_misspecified,4
min_variance,0.007828686560673573,0.00815246428841605,-0.0016150382401063118,-0.0016188886387123822,0.0028995740867431064,-0.5583194599357348,-0.5239032878090455,-0.18197026622967327,7.376771684536858e-17,0.264,0.0032897395181175687,0.004862724770298481,research_grid_v2,nonlinear_misspecified,4
two_stage,0.007221084704563789,0.006731076967615051,0.0030618850419935066,0.0024500386847436913,0.004646472161743353,0.5272900813629643,1.110197314988151,-0.012676787615866436,0.6078514843000699,0.12,0.0032897395181175687,0.0034413374494974827,research_grid_v2,nonlinear_misspecified,4
robust_two_stage,0.006786963267994447,0.006456903448427194,0.0021164403524387243,0.001650299097836265,0.004096176727163815,0.4028876699800111,0.7827431346446767,-0.012124737722984169,0.4614078403387463,0.112,0.0032897395181175687,0.003167163930309625,research_grid_v2,nonlinear_misspecified,4
dfl,0.012352052917758387,0.011894386257669464,0.003056747583563568,0.0022883333004446145,0.006509818720378383,0.35152028011620035,0.6067981977240405,-0.028592881697678707,0.7648337269149446,0.16,0.0032897395181175687,0.008604646739551896,research_grid_v2,nonlinear_misspecified,4
robust_dfl,0.013480436771957736,0.013071294432729818,0.0028164364701096156,0.00204571169613959,0.006474097520597992,0.3159840718053703,0.5228502797714857,-0.030740710849056163,0.7680339434439666,0.16,0.0032897395181175687,0.009781554914612248,research_grid_v2,nonlinear_misspecified,4
equal_weight,0.04708746761992949,0.04882798362162226,-0.008702580008463828,-0.008702580008463828,0.012092766554494006,-0.7196516999255276,-0.5868653543189951,-0.666680713056228,0.0,0.12,0.01748918569409292,0.03133879792752934,research_grid_v2,predictable_tail_crash,0
min_variance,0.020354774023490015,0.0213996644203343,-0.005217491667823551,-0.005224451984221431,0.006549761924485505,-0.7976552497111054,-0.6393021818180894,-0.47915694743631576,4.193333820582374e-18,0.112,0.01748918569409292,0.0039104787262413815,research_grid_v2,predictable_tail_crash,0
