method,test_cvar,objective,mean_return,tc_adjusted_return,volatility,sharpe,sortino,max_drawdown,turnover,tail_loss_frequency,oracle_objective,oracle_regret,experiment,regime,seed,n_periods,selected
dfl_lp,0.0068052359868478966,0.006151708440154461,0.0039679297403287855,0.0032676377334671766,0.004824570471968765,0.6772909115485382,1.7415049851858615,-0.020893004091823597,0.6999810261135979,0.214,0.0012135042015164689,0.004938204238637992,sample_size_curve_lp,nonlinear_n4000,0,4000,"{""init"": {""hidden"": 0, ""lr"": 0.02, ""epochs"": 62, ""val_mse"": 0.8850517868995667}, ""lr"": 0.001, ""epochs"": 0, ""val_objective"": 0.006091593845774172}"
mlp_dfl_lp,0.0049616803163477705,0.003637830029102315,0.007510143067265906,0.006619251436227275,0.005579635846213519,1.186323196975828,5.116019346490448,-0.014282588916797678,0.8909459338972131,0.1,0.0012135042015164689,0.002424325827585846,sample_size_curve_lp,nonlinear_n4000,0,4000,"{""init"": {""hidden"": 16, ""lr"": 0.005, ""epochs"": 145, ""val_mse"": 0.8471723794937134}, ""lr"": 0.001, ""epochs"": 1, ""val_objective"": 0.0037237364535024405}"
dfl_lp,0.008078174483409804,0.007694341740044983,0.0025989806843350724,0.0019191637168241042,0.004957495579936018,0.3871236364192078,0.7798323786167316,-0.04025055055360416,0.6795255259454046,0.171,0.004195237582190849,0.0034991041578541346,sample_size_curve_lp,nonlinear_n4000,1,4000,"{""init"": {""hidden"": 0, ""lr"": 0.005, ""epochs"": 150, ""val_mse"": 0.9283413290977478}, ""lr"": 0.005, ""epochs"": 3, ""val_objective"": 0.008018463434084843}"
mlp_dfl_lp,0.005861899190774107,0.0049100501959714014,0.005624499575197806,0.004759244974013529,0.005279548497726228,0.9014492385403353,3.0373325207085218,-0.02075722716640982,0.8651126056816968,0.077,0.004195237582190849,0.0007148126137805529,sample_size_curve_lp,nonlinear_n4000,1,4000,"{""init"": {""hidden"": 16, ""lr"": 0.02, ""epochs"": 68, ""val_mse"": 0.8696397542953491}, ""lr"": 0.001, ""epochs"": 6, ""val_objective"": 0.005273614742980157}"
dfl_lp,0.007275459986875866,0.006713206331054293,0.0035124448690697224,0.0028112682791078666,0.005121897592635232,0.548872410608387,1.3252272453581468,-0.018756259635309802,0.7011872251301876,0.205,0.0019191009759473598,0.004794105355106933,sample_size_curve_lp,nonlinear_n4000,2,4000,"{""init"": {""hidden"": 0, ""lr"": 0.02, ""epochs"": 66, ""val_mse"": 0.8932628035545349}, ""lr"": 0.001, ""epochs"": 4, ""val_objective"": 0.0070458846971105365}"
mlp_dfl_lp,0.0045772394622449015,0.003400827813402209,0.00673728352803724,0.005882058244213463,0.005192789459298789,1.1327357462081686,5.227715471908711,-0.013633205266547876,0.8550097941250387,0.069,0.0019191009759473598,0.001481726837454849,sample_size_curve_lp,nonlinear_n4000,2,4000,"{""init"": {""hidden"": 64, ""lr"": 0.005, ""epochs"": 58, ""val_mse"": 0.8613526225090027}, ""lr"": 0.001, ""epochs"": 0, ""val_objective"": 0.003736324897477733}"
dfl_lp,0.007105112442138999,0.006673651605596143,0.002814338431052376,0.0021573041827142817,0.004703253607596736,0.4586833631023217,1.0239220967584513,-0.02510441040125999,0.6567261995393389,0.189,0.0027473271306372596,0.003926324474958883,sample_size_curve_lp,nonlinear_n4000,3,4000,"{""init"": {""hidden"": 0, ""lr"": 0.02, ""epochs"": 99, ""val_mse"": 0.9143075346946716}, ""lr"": 0.001, ""epochs"": 3, ""val_objective"": 0.007645853351574632}"
mlp_dfl_lp,0.005072760202299287,0.004241910940726173,0.004975556539601221,0.004154246307865567,0.004804401960918467,0.8646750086261966,3.10721079244765,-0.02015332806742931,0.8210366039808021,0.086,0.0027473271306372596,0.0014945838100889133,sample_size_curve_lp,nonlinear_n4000,3,4000,"{""init"": {""hidden"": 16, ""lr"": 0.02, ""epochs"": 71, ""val_mse"": 0.8696892857551575}, ""lr"": 0.001, ""epochs"": 0, ""val_objective"": 0.005185421742941043}"
dfl_lp,0.007827785906073218,0.007367880028983666,0.002941100608560155,0.002299529385447761,0.004909581735214151,0.46837582282945367,0.9930801945325195,-0.023863759462912304,0.6413449953325071,0.162,0.0034788990206865928,0.0038889810082970737,sample_size_curve_lp,nonlinear_n4000,4,4000,"{""init"": {""hidden"": 0, ""lr"": 0.02, ""epochs"": 69, ""val_mse"": 0.941531240940094}, ""lr"": 0.001, ""epochs"": 7, ""val_objective"": 0.008299939825317668}"
mlp_dfl_lp,0.0061100451949411575,0.0051428088556037385,0.005634787092886206,0.004836181696687095,0.005127178433442456,0.9432442733413461,3.0501024920667645,-0.0174591958953364,0.7985530866179861,0.071,0.0034788990206865928,0.0016639098349171457,sample_size_curve_lp,nonlinear_n4000,4,4000,"{""init"": {""hidden"": 16, ""lr"": 0.005, ""epochs"": 163, ""val_mse"": 0.9004055857658386}, ""lr"": 0.001, ""epochs"": 0, ""val_objective"": 0.006316791122922685}"
